text,label
"Given pek forward entails xaunhzg, does xaunhzg contradict pek?",0
"Given eylsujz forward entails wepptuc, does eylsujz forward entail not wepptuc?",0
"Given cug forward entails jswwtf, does jswwtf reverse entail not cug?",0
"Given npxrezov forward entails sohpxzlr, does sohpxzlr reverse entail npxrezov?",1
"Given wxj reverse entails gzet, does wxj reverse entail not gzet?",0
"Given wqkqzc reverse entails ndz, does ndz contradict wqkqzc?",0
"Given ypl reverse entails jqgb, does not ypl contradict jqgb?",0
"Given wzbkv reverse entails uqcao, does not wzbkv reverse entail uqcao?",0
"Given rpe contradicts rpe, does not rpe contradict rpe?",0
"Given fsfbvwy contradicts fsfbvwy, does fsfbvwy contradict fsfbvwy?",1
"Given hcb forward entails ndz, does ndz reverse entail hcb?",1
"Given kkgzx forward entails ufrkekym, does kkgzx contradict ufrkekym?",0
"Given wwzd contradicts wwzd, does not wwzd forward entail wwzd?",1
"Given jsas forward entails urjia, does not jsas reverse entail urjia?",0
"Given wqkqzc reverse entails lcbjt, does wqkqzc forward entail lcbjt?",0
"Given cmslerbr forward entails uqegks, does not cmslerbr reverse entail not uqegks?",1
"Given ftfxv forward entails zinoyr, does ftfxv reverse entail zinoyr?",0
"Given htlrjsdc forward entails vco, does not vco reverse entail htlrjsdc?",0
"Given hjbxasq reverse entails fsfsbwz, does fsfsbwz reverse entail not hjbxasq?",0
"Given lwvc contradicts lwvc, does lwvc reverse entail lwvc?",0
"Given npxrezov forward entails sohpxzlr, does sohpxzlr reverse entail not npxrezov?",0
"Given tjkngt reverse entails pdfx, does pdfx reverse entail not tjkngt?",0
"Given fsfsbwz forward entails krx, does not fsfsbwz reverse entail krx?",0
"Given zsnfjk contradicts zsnfjk, does zsnfjk forward entail zsnfjk?",0
"Given lwvc contradicts lwvc, does lwvc forward entail not lwvc?",1
"Given hkc forward entails tuh, does hkc contradict tuh?",0
"Given nkssoi forward entails vni, does nkssoi contradict vni?",0
"Given fvn forward entails jqgb, does not fvn contradict not jqgb?",0
"Given kmlln contradicts kmlln, does kmlln contradict kmlln?",1
"Given ktxfqqtk contradicts ktxfqqtk, does not ktxfqqtk reverse entail ktxfqqtk?",1
"Given gzet forward entails wxj, does not gzet contradict wxj?",0
"Given taiuyu reverse entails sftoshur, does not sftoshur reverse entail not taiuyu?",1
"Given gjke forward entails pgsrvnu, does not pgsrvnu contradict gjke?",0
"Given cqm contradicts cqm, does cqm forward entail not cqm?",1
"Given yzynwt contradicts yzynwt, does not yzynwt forward entail yzynwt?",1
"Given yqwyofx reverse entails alj, does yqwyofx contradict not alj?",0
"Given krns forward entails wwzd, does wwzd reverse entail krns?",1
"Given pbxq forward entails wviwtujq, does wviwtujq reverse entail pbxq?",1
"Given fqajj forward entails yjcb, does fqajj forward entail not yjcb?",0
"Given xaunhzg reverse entails cug, does xaunhzg forward entail not cug?",0
"Given cug forward entails sqp, does not cug reverse entail not sqp?",1
"Given gzqijrz forward entails pvpnx, does not pvpnx forward entail gzqijrz?",0
"Given jsas contradicts jsas, does jsas reverse entail not jsas?",1
"Given erqnsxdm contradicts erqnsxdm, does erqnsxdm contradict erqnsxdm?",1
"Given hrcumlo forward entails pdfx, does hrcumlo contradict not pdfx?",0
"Given rovjajtp forward entails yln, does rovjajtp contradict yln?",0
"Given avb forward entails fjvkmsh, does not avb reverse entail not fjvkmsh?",1
"Given uzm contradicts uzm, does uzm forward entail uzm?",0
"Given qehbbnq forward entails unncrx, does not qehbbnq reverse entail unncrx?",0
"Given htlrjsdc contradicts htlrjsdc, does htlrjsdc contradict not htlrjsdc?",0
"Given efyk forward entails rqqtrann, does rqqtrann forward entail not efyk?",0
"Given krx reverse entails fsfsbwz, does not krx reverse entail not fsfsbwz?",0
"Given ogt contradicts ogt, does not ogt contradict not ogt?",1
"Given peys forward entails yyodbckj, does not yyodbckj forward entail not peys?",1
"Given hvhz forward entails zrcaut, does not zrcaut contradict hvhz?",0
"Given wepptuc reverse entails eylsujz, does wepptuc forward entail not eylsujz?",0
"Given cmslerbr forward entails uqegks, does uqegks forward entail cmslerbr?",0
"Given khbnl reverse entails cug, does cug reverse entail not khbnl?",0
"Given tvfkzen reverse entails jzgf, does not jzgf reverse entail tvfkzen?",0
"Given cbgvtuv reverse entails artyhgaw, does not cbgvtuv contradict artyhgaw?",0
"Given wwzd reverse entails jqzqhys, does not wwzd reverse entail jqzqhys?",0
"Given aodqbq forward entails mdvw, does mdvw reverse entail not aodqbq?",0
"Given xaunhzg reverse entails gptju, does not xaunhzg contradict not gptju?",0
"Given kkgzx forward entails ufrkekym, does not kkgzx contradict not ufrkekym?",0
"Given oikcp forward entails ubmtcwcr, does ubmtcwcr reverse entail oikcp?",1
"Given kxoinqe forward entails yqwyofx, does not yqwyofx contradict not kxoinqe?",0
"Given tfvrzmh contradicts tfvrzmh, does not tfvrzmh contradict tfvrzmh?",0
"Given xkcfds forward entails zpkw, does zpkw forward entail not xkcfds?",0
"Given fqajj forward entails yjcb, does fqajj reverse entail not yjcb?",0
"Given gzet forward entails jsas, does gzet reverse entail jsas?",0
"Given utohf forward entails yln, does utohf contradict yln?",0
"Given uchw reverse entails gixwtx, does not uchw contradict gixwtx?",0
"Given hrcumlo forward entails wricfmoe, does not wricfmoe contradict hrcumlo?",0
"Given taiuyu reverse entails hcb, does taiuyu contradict hcb?",0
"Given kxoinqe forward entails yqwyofx, does not yqwyofx contradict kxoinqe?",0
"Given ryz reverse entails fqajj, does not fqajj forward entail ryz?",0
"Given gzzzq forward entails sohpxzlr, does not gzzzq reverse entail sohpxzlr?",0
"Given dyk contradicts dyk, does not dyk reverse entail not dyk?",0
"Given cug forward entails khbnl, does cug contradict khbnl?",0
"Given kxoinqe forward entails zinoyr, does not zinoyr contradict not kxoinqe?",0
"Given msc reverse entails ifwheicq, does not ifwheicq reverse entail not msc?",1
"Given wricfmoe contradicts wricfmoe, does wricfmoe reverse entail not wricfmoe?",1
"Given hkc forward entails ysytsje, does not ysytsje contradict hkc?",0
"Given ryz forward entails smlg, does not smlg reverse entail not ryz?",0
"Given yqwyofx forward entails ysytsje, does yqwyofx forward entail not ysytsje?",0
"Given zxmznl reverse entails msc, does msc contradict not zxmznl?",0
"Given iikppueq forward entails mwpjqeo, does not mwpjqeo reverse entail not iikppueq?",0
"Given hvhz contradicts hvhz, does not hvhz reverse entail hvhz?",1
"Given uoylhxeh reverse entails oexyblwf, does not oexyblwf contradict not uoylhxeh?",0
"Given grln contradicts grln, does not grln reverse entail grln?",1
"Given fqajj forward entails yjcb, does not yjcb contradict not fqajj?",0
"Given avb forward entails fjvkmsh, does fjvkmsh forward entail avb?",0
"Given ubmtcwcr reverse entails pbxq, does pbxq reverse entail ubmtcwcr?",0
"Given gptju forward entails jswwtf, does not jswwtf contradict not gptju?",0
"Given bxslmmy contradicts bxslmmy, does bxslmmy contradict not bxslmmy?",0
"Given sohpxzlr reverse entails npxrezov, does not npxrezov reverse entail sohpxzlr?",0
"Given wosvqylw reverse entails oikcp, does not oikcp contradict wosvqylw?",0
"Given sxslsvzu reverse entails fwg, does not sxslsvzu contradict not fwg?",0
"Given yln reverse entails rovjajtp, does not yln forward entail not rovjajtp?",1
"Given gtfczf forward entails kxoinqe, does not kxoinqe reverse entail not gtfczf?",0
"Given jqzqhys contradicts jqzqhys, does jqzqhys forward entail not jqzqhys?",1
"Given cpof forward entails ezzk, does not cpof reverse entail ezzk?",0
"Given wosvqylw reverse entails ryz, does wosvqylw forward entail not ryz?",0
"Given zmre reverse entails zinoyr, does not zmre contradict zinoyr?",0
"Given zisw reverse entails kcgpvsb, does not zisw reverse entail not kcgpvsb?",0
"Given lwqmhgf forward entails pdfx, does not lwqmhgf contradict not pdfx?",0
"Given lcbjt contradicts lcbjt, does lcbjt contradict not lcbjt?",0
"Given fywuwgg forward entails ztpxzlk, does fywuwgg contradict not ztpxzlk?",0
"Given lnc reverse entails hvhz, does lnc forward entail not hvhz?",0
"Given vzqrgp contradicts vzqrgp, does vzqrgp reverse entail not vzqrgp?",1
"Given uoylhxeh reverse entails geopiwid, does not geopiwid forward entail uoylhxeh?",0
"Given aobo forward entails hrcumlo, does not hrcumlo contradict not aobo?",0
"Given wjpdt contradicts wjpdt, does not wjpdt forward entail wjpdt?",1
"Given rjlyb reverse entails gtfczf, does rjlyb forward entail gtfczf?",0
"Given syqrquih contradicts syqrquih, does syqrquih contradict syqrquih?",1
"Given vsrk reverse entails pgsrvnu, does vsrk contradict not pgsrvnu?",0
"Given tjkngt contradicts tjkngt, does not tjkngt contradict tjkngt?",0
"Given qehbbnq forward entails unncrx, does qehbbnq contradict not unncrx?",0
"Given mwpjqeo forward entails xkcfds, does mwpjqeo contradict not xkcfds?",0
"Given oikcp forward entails wosvqylw, does not oikcp reverse entail wosvqylw?",0
"Given aobo contradicts aobo, does aobo forward entail aobo?",0
"Given ezzk reverse entails cpof, does not cpof reverse entail ezzk?",0
"Given sqp reverse entails cug, does not sqp reverse entail not cug?",0
"Given kux reverse entails htlrjsdc, does not htlrjsdc contradict not kux?",0
"Given fwg forward entails sxslsvzu, does fwg reverse entail sxslsvzu?",0
"Given iikppueq forward entails uqcao, does uqcao reverse entail iikppueq?",1
"Given jvgomc forward entails zvnb, does jvgomc reverse entail zvnb?",0
"Given nlcexuie forward entails zvin, does not nlcexuie forward entail zvin?",0
"Given alj contradicts alj, does alj reverse entail alj?",0
"Given awxm contradicts awxm, does not awxm reverse entail not awxm?",0
"Given kcgpvsb forward entails zisw, does zisw forward entail kcgpvsb?",0
"Given cug forward entails usnvrtxt, does usnvrtxt forward entail not cug?",0
"Given tgek reverse entails fyjzoy, does not fyjzoy reverse entail tgek?",0
"Given dst forward entails gjke, does not dst contradict gjke?",0
"Given ysytsje reverse entails yqwyofx, does yqwyofx contradict not ysytsje?",0
"Given sxslsvzu reverse entails fwg, does sxslsvzu forward entail fwg?",0
"Given ndhtz contradicts ndhtz, does not ndhtz contradict not ndhtz?",1
"Given wosvqylw reverse entails taw, does not wosvqylw forward entail not taw?",1
"Given xnszkz contradicts xnszkz, does not xnszkz contradict xnszkz?",0
"Given bnmh forward entails krns, does not krns contradict not bnmh?",0
"Given artyhgaw contradicts artyhgaw, does not artyhgaw reverse entail not artyhgaw?",0
"Given yyodbckj contradicts yyodbckj, does yyodbckj forward entail yyodbckj?",0
"Given fsfbvwy forward entails lwedvgiv, does fsfbvwy reverse entail not lwedvgiv?",0
"Given taqpu reverse entails bbnvlrz, does taqpu contradict not bbnvlrz?",0
"Given ryz reverse entails fqajj, does not fqajj contradict not ryz?",0
"Given rhiqrvt contradicts rhiqrvt, does rhiqrvt contradict rhiqrvt?",1
"Given xnszkz reverse entails qoghpp, does not qoghpp reverse entail xnszkz?",0
"Given hkc forward entails tuh, does not tuh contradict hkc?",0
"Given fsfbvwy forward entails lwedvgiv, does not fsfbvwy reverse entail not lwedvgiv?",1
"Given qehbbnq contradicts qehbbnq, does qehbbnq contradict qehbbnq?",1
"Given gixwtx forward entails uchw, does gixwtx contradict not uchw?",0
"Given dtim contradicts dtim, does dtim contradict dtim?",1
"Given gjbfdbfe contradicts gjbfdbfe, does gjbfdbfe reverse entail gjbfdbfe?",0
"Given nkssoi forward entails zvin, does nkssoi forward entail not zvin?",0
"Given dyk contradicts dyk, does dyk contradict dyk?",1
"Given utohf forward entails yln, does utohf reverse entail not yln?",0
"Given jswwtf reverse entails gptju, does not gptju contradict jswwtf?",0
"Given gamf contradicts gamf, does not gamf reverse entail not gamf?",0
"Given krns forward entails wwzd, does not wwzd reverse entail krns?",0
"Given hrcumlo forward entails pdfx, does hrcumlo reverse entail not pdfx?",0
"Given gixwtx forward entails uchw, does not gixwtx contradict not uchw?",0
"Given tjkngt reverse entails pdfx, does not tjkngt forward entail not pdfx?",1
"Given pxdpdyd contradicts pxdpdyd, does pxdpdyd reverse entail pxdpdyd?",0
"Given pdfx reverse entails lwqmhgf, does pdfx contradict not lwqmhgf?",0
"Given bxoxu forward entails tvfkzen, does bxoxu reverse entail not tvfkzen?",0
"Given jqgb forward entails kml, does not kml contradict jqgb?",0
"Given tfvrzmh contradicts tfvrzmh, does tfvrzmh reverse entail tfvrzmh?",0
"Given artyhgaw contradicts artyhgaw, does not artyhgaw forward entail artyhgaw?",1
"Given urjia forward entails zmre, does not urjia contradict zmre?",0
"Given cug forward entails usnvrtxt, does not cug contradict not usnvrtxt?",0
"Given wbcnkxmz reverse entails sqp, does wbcnkxmz forward entail not sqp?",0
"Given pbxq forward entails ubmtcwcr, does not ubmtcwcr forward entail pbxq?",0
"Given rqqtrann contradicts rqqtrann, does rqqtrann contradict rqqtrann?",1
"Given wjpdt reverse entails pbxq, does not wjpdt reverse entail not pbxq?",0
"Given hxhvyqsk contradicts hxhvyqsk, does not hxhvyqsk reverse entail not hxhvyqsk?",0
"Given xqrdteo contradicts xqrdteo, does xqrdteo reverse entail xqrdteo?",0
"Given tmfbqsuj forward entails zsnfjk, does not zsnfjk reverse entail tmfbqsuj?",0
"Given mwpjqeo reverse entails iikppueq, does not mwpjqeo forward entail not iikppueq?",1
"Given zvnb reverse entails jvgomc, does not zvnb forward entail jvgomc?",0
"Given ljnj forward entails zsnfjk, does zsnfjk contradict not ljnj?",0
"Given wxj reverse entails gzet, does wxj forward entail not gzet?",0
"Given hofvblho reverse entails alj, does not hofvblho contradict not alj?",0
"Given rpe forward entails tfwqhgy, does not tfwqhgy forward entail rpe?",0
"Given lwqmhgf reverse entails fjvkmsh, does not fjvkmsh forward entail not lwqmhgf?",0
"Given lwedvgiv reverse entails fsfbvwy, does fsfbvwy reverse entail not lwedvgiv?",0
"Given rovjajtp contradicts rovjajtp, does rovjajtp reverse entail rovjajtp?",0
"Given iikppueq forward entails mwpjqeo, does iikppueq reverse entail not mwpjqeo?",0
"Given vco contradicts vco, does vco forward entail not vco?",1
"Given jgggkqft forward entails sohpxzlr, does jgggkqft reverse entail not sohpxzlr?",0
"Given krns forward entails xwyh, does krns reverse entail xwyh?",0
"Given ogcpusxa reverse entails mjhzk, does ogcpusxa contradict mjhzk?",0
"Given gzet forward entails wxj, does not gzet forward entail wxj?",0
"Given wosvqylw reverse entails cbgvtuv, does not cbgvtuv reverse entail not wosvqylw?",1
"Given alj forward entails yqwyofx, does not yqwyofx forward entail not alj?",1
"Given oexyblwf forward entails uoylhxeh, does not oexyblwf reverse entail uoylhxeh?",0
"Given wepptuc reverse entails eylsujz, does not wepptuc reverse entail not eylsujz?",0
"Given tmfbqsuj forward entails zsnfjk, does not tmfbqsuj forward entail zsnfjk?",0
"Given pdfx reverse entails lwqmhgf, does not pdfx forward entail lwqmhgf?",0
"Given gptju forward entails xaunhzg, does not gptju contradict xaunhzg?",0
"Given iikppueq forward entails uqcao, does iikppueq contradict uqcao?",0
"Given fjvkmsh forward entails msc, does msc forward entail fjvkmsh?",0
"Given zgynq reverse entails wosvqylw, does wosvqylw reverse entail not zgynq?",0
"Given gtfczf forward entails rjlyb, does not gtfczf contradict rjlyb?",0
"Given jdwpknxd forward entails zvnb, does zvnb contradict jdwpknxd?",0
"Given kkgzx forward entails ufrkekym, does ufrkekym forward entail not kkgzx?",0
"Given fmpph forward entails qmbli, does qmbli contradict not fmpph?",0
"Given sohpxzlr reverse entails gzzzq, does sohpxzlr reverse entail not gzzzq?",0
"Given ubmtcwcr reverse entails pbxq, does not ubmtcwcr reverse entail pbxq?",0
"Given alj forward entails fffic, does not fffic contradict not alj?",0
"Given kml reverse entails jqzqhys, does jqzqhys reverse entail not kml?",0
"Given wosvqylw reverse entails taw, does taw reverse entail wosvqylw?",0
"Given alj forward entails yqwyofx, does not yqwyofx reverse entail alj?",0
"Given pek forward entails xaunhzg, does pek forward entail not xaunhzg?",0
"Given krns forward entails wwzd, does krns reverse entail wwzd?",0
"Given hofvblho reverse entails fvn, does hofvblho contradict not fvn?",0
