,text,label
369,"Given jyknb contradicts jyknb, does one jyknb reverse entail one jyknb?",0
370,"Given odqnp forward entails vcdba, does not odqnp contradict any vcdba?",0
371,"Given rawca reverse entails qcmrb, does one qcmrb forward entail one rawca?",1
372,"Given uvzqd forward entails vvsuh, does few uvzqd forward entail few vvsuh?",0
373,"Given ltvsf contradicts ltvsf, does some ltvsf reverse entail ltvsf?",0
374,"Given qcmrb forward entails rawca, does qcmrb contradict rawca?",0
375,"Given fzuoz reverse entails coreg, does not fzuoz reverse entail not coreg?",0
376,"Given ishyf reverse entails fpmbp, does each ishyf contradict any fpmbp?",0
377,"Given jwtms contradicts jwtms, does some jwtms forward entail one jwtms?",0
378,"Given vllmo reverse entails nxzwo, does not nxzwo contradict vllmo?",0
379,"Given ymxeq contradicts ymxeq, does some ymxeq contradict some ymxeq?",1
380,"Given zyeej reverse entails osexv, does some zyeej contradict most osexv?",0
381,"Given bermx contradicts bermx, does bermx contradict each bermx?",1
382,"Given ndxll contradicts ndxll, does most ndxll forward entail some ndxll?",0
383,"Given cjirb forward entails zyeej, does most cjirb contradict not zyeej?",0
384,"Given dccqn forward entails oshkw, does some dccqn reverse entail most oshkw?",0
385,"Given txnjl forward entails ywrar, does any ywrar forward entail one txnjl?",0
386,"Given hgrtf reverse entails dqbje, does few dqbje forward entail most hgrtf?",1
387,"Given mgqwj reverse entails eagcj, does one mgqwj contradict one eagcj?",0
388,"Given tcybx contradicts tcybx, does most tcybx forward entail each tcybx?",0
389,"Given koehl forward entails lwgjr, does any lwgjr contradict any koehl?",0
390,"Given osexv contradicts osexv, does one osexv forward entail some osexv?",0
391,"Given coreg contradicts coreg, does some coreg reverse entail coreg?",0
392,"Given vdque contradicts vdque, does not vdque contradict few vdque?",0
393,"Given ceenz contradicts ceenz, does each ceenz forward entail not ceenz?",1
394,"Given rartw reverse entails dsnjt, does any dsnjt reverse entail any rartw?",0
395,"Given osexv forward entails zyeej, does one osexv forward entail zyeej?",0
396,"Given cvilp forward entails gjmcg, does any gjmcg forward entail any cvilp?",0
397,"Given zgjad reverse entails nvnhf, does not nvnhf contradict some zgjad?",0
398,"Given xjwfm reverse entails bbdat, does most bbdat forward entail any xjwfm?",1
399,"Given cbwwl reverse entails bfcjk, does few bfcjk contradict not cbwwl?",0
400,"Given irzse contradicts irzse, does any irzse forward entail some irzse?",0
401,"Given xokyg contradicts xokyg, does xokyg reverse entail not xokyg?",1
402,"Given wqfgl contradicts wqfgl, does not wqfgl contradict most wqfgl?",0
403,"Given wqfgl reverse entails ehbfl, does few ehbfl reverse entail most wqfgl?",0
404,"Given koehl forward entails lwgjr, does one koehl reverse entail few lwgjr?",0
405,"Given oltej reverse entails ehbfl, does one oltej contradict each ehbfl?",0
406,"Given avvej forward entails fvgvb, does avvej reverse entail fvgvb?",0
407,"Given bxbry contradicts bxbry, does some bxbry forward entail most bxbry?",0
408,"Given pinrq forward entails zhmew, does one zhmew forward entail any pinrq?",0
409,"Given kzppp forward entails xokyg, does not kzppp contradict some xokyg?",0
410,"Given bfcjk forward entails txnjl, does each bfcjk forward entail one txnjl?",0
411,"Given wqfgl reverse entails ehbfl, does some wqfgl forward entail some ehbfl?",0
412,"Given algly contradicts algly, does some algly contradict few algly?",1
413,"Given vvsuh reverse entails mmxmg, does few mmxmg reverse entail some vvsuh?",0
414,"Given enpbd contradicts enpbd, does few enpbd contradict any enpbd?",1
415,"Given htluh reverse entails fvgvb, does few htluh forward entail most fvgvb?",0
416,"Given jwivp contradicts jwivp, does few jwivp contradict any jwivp?",1
417,"Given htluh forward entails zgolc, does most htluh contradict few zgolc?",0
418,"Given bdnbw contradicts bdnbw, does bdnbw contradict some bdnbw?",1
419,"Given qyhjg forward entails ztpct, does ztpct contradict each qyhjg?",0
420,"Given cpcwh forward entails feqrx, does each feqrx forward entail few cpcwh?",0
421,"Given oaucg reverse entails cpcwh, does each oaucg contradict some cpcwh?",0
422,"Given haxqv reverse entails dpqqn, does haxqv forward entail one dpqqn?",0
423,"Given lphzh reverse entails hkkur, does one lphzh forward entail one hkkur?",0
424,"Given chvfb forward entails odqnp, does any chvfb reverse entail not odqnp?",0
425,"Given qhpxn reverse entails ishyf, does qhpxn forward entail ishyf?",0
426,"Given ndzbt contradicts ndzbt, does few ndzbt reverse entail ndzbt?",0
427,"Given sfppo contradicts sfppo, does few sfppo reverse entail most sfppo?",0
428,"Given glgzo contradicts glgzo, does some glgzo forward entail some glgzo?",0
429,"Given gkxsx contradicts gkxsx, does one gkxsx reverse entail one gkxsx?",0
430,"Given sntpw contradicts sntpw, does any sntpw reverse entail few sntpw?",0
431,"Given joxkc contradicts joxkc, does one joxkc contradict joxkc?",1
432,"Given bkcpo contradicts bkcpo, does most bkcpo reverse entail one bkcpo?",0
433,"Given gnwny contradicts gnwny, does most gnwny contradict not gnwny?",0
434,"Given atvpl forward entails rbugr, does few rbugr forward entail any atvpl?",0
435,"Given vcdba reverse entails odqnp, does not odqnp contradict vcdba?",0
436,"Given dccqn reverse entails algly, does most dccqn contradict one algly?",0
437,"Given bkufw forward entails mkcnc, does few bkufw forward entail not mkcnc?",0
438,"Given fxcsr forward entails khddc, does some khddc contradict few fxcsr?",0
439,"Given bdnbw contradicts bdnbw, does most bdnbw contradict not bdnbw?",0
440,"Given fjpod contradicts fjpod, does some fjpod reverse entail each fjpod?",0
441,"Given tcybx reverse entails fzuoz, does one tcybx forward entail any fzuoz?",0
442,"Given avvej forward entails ovdys, does some ovdys reverse entail avvej?",1
443,"Given selib reverse entails dktsk, does any dktsk contradict few selib?",0
444,"Given avvej forward entails ovdys, does some avvej contradict some ovdys?",0
445,"Given cjirb forward entails jhwcm, does any jhwcm contradict few cjirb?",0
446,"Given zgjad reverse entails nvnhf, does zgjad forward entail any nvnhf?",0
447,"Given dqbje contradicts dqbje, does not dqbje forward entail any dqbje?",1
448,"Given enmvf contradicts enmvf, does one enmvf reverse entail any enmvf?",0
449,"Given okddw reverse entails hfrjw, does any okddw reverse entail most hfrjw?",0
450,"Given feqrx forward entails iesaj, does any iesaj contradict each feqrx?",0
451,"Given hgrtf contradicts hgrtf, does not hgrtf forward entail some hgrtf?",1
452,"Given txnjl reverse entails rkiiv, does each txnjl forward entail not rkiiv?",0
453,"Given avvej forward entails fvgvb, does each avvej forward entail any fvgvb?",0
454,"Given yaxtz reverse entails dxkdt, does each yaxtz reverse entail few dxkdt?",0
455,"Given siytn reverse entails owkve, does any siytn contradict one owkve?",0
456,"Given cvilp forward entails gjmcg, does one gjmcg reverse entail some cvilp?",1
457,"Given nxzwo reverse entails hfrjw, does nxzwo forward entail hfrjw?",0
458,"Given dktsk forward entails pinrq, does any pinrq reverse entail one dktsk?",1
459,"Given dktsk forward entails selib, does not selib reverse entail some dktsk?",0
460,"Given zgjad reverse entails nvnhf, does not zgjad forward entail few nvnhf?",0
461,"Given ryxfd contradicts ryxfd, does one ryxfd contradict most ryxfd?",1
462,"Given secik reverse entails qfsbj, does any secik contradict each qfsbj?",0
463,"Given hfrjw forward entails kutwj, does most hfrjw contradict few kutwj?",0
464,"Given rfdyr contradicts rfdyr, does rfdyr forward entail any rfdyr?",0
465,"Given ndxll contradicts ndxll, does ndxll forward entail any ndxll?",0
466,"Given sigap reverse entails fvgvb, does few sigap forward entail fvgvb?",0
467,"Given dccqn reverse entails algly, does some dccqn reverse entail most algly?",0
468,"Given mgqwj reverse entails eagcj, does eagcj reverse entail some mgqwj?",0
469,"Given cqlmr forward entails qhpxn, does each cqlmr reverse entail few qhpxn?",0
470,"Given rawca reverse entails kefna, does one rawca reverse entail any kefna?",0
471,"Given wvbnk contradicts wvbnk, does any wvbnk forward entail wvbnk?",0
472,"Given gwlhp reverse entails cvilp, does not cvilp contradict few gwlhp?",0
473,"Given galkp forward entails mtaiq, does any galkp reverse entail most mtaiq?",0
474,"Given oshkw reverse entails lqfzk, does any oshkw forward entail each lqfzk?",0
475,"Given oucev reverse entails jscmw, does most oucev contradict one jscmw?",0
476,"Given atvpl forward entails rbugr, does each rbugr contradict not atvpl?",0
477,"Given koeie forward entails kvrzt, does few kvrzt forward entail koeie?",0
478,"Given htluh reverse entails fvgvb, does few htluh contradict fvgvb?",0
479,"Given ubyqa reverse entails osexv, does one osexv contradict few ubyqa?",0
480,"Given hmmow reverse entails glgzo, does most hmmow forward entail each glgzo?",0
481,"Given iwteb reverse entails cqlmr, does not iwteb reverse entail few cqlmr?",0
482,"Given myaix contradicts myaix, does most myaix contradict each myaix?",1
483,"Given rawca reverse entails lwgjr, does few lwgjr reverse entail most rawca?",0
484,"Given ehygp contradicts ehygp, does one ehygp reverse entail some ehygp?",0
485,"Given klzai contradicts klzai, does few klzai reverse entail klzai?",0
486,"Given nxzwo reverse entails hfrjw, does any hfrjw reverse entail some nxzwo?",0
487,"Given eagcj contradicts eagcj, does eagcj contradict one eagcj?",1
488,"Given hgrtf reverse entails dqbje, does few dqbje forward entail any hgrtf?",1
489,"Given dccqn forward entails oshkw, does dccqn contradict oshkw?",0
490,"Given lqfzk forward entails yrqzb, does few yrqzb forward entail lqfzk?",0
491,"Given ndzbt contradicts ndzbt, does each ndzbt contradict not ndzbt?",0
492,"Given gvxfe reverse entails avvej, does some gvxfe contradict few avvej?",0
493,"Given uvzqd forward entails vdque, does any uvzqd reverse entail any vdque?",0
494,"Given hfrjw forward entails kutwj, does some kutwj forward entail some hfrjw?",0
495,"Given galkp contradicts galkp, does some galkp reverse entail most galkp?",0
496,"Given vqlga reverse entails gnwny, does each gnwny reverse entail one vqlga?",0
497,"Given cjirb forward entails xednx, does few cjirb forward entail some xednx?",0
498,"Given wnewr contradicts wnewr, does some wnewr contradict most wnewr?",1
499,"Given zcsro forward entails zgjad, does some zcsro reverse entail not zgjad?",0
500,"Given vqlga reverse entails nvnhf, does one nvnhf reverse entail few vqlga?",0
501,"Given lphzh reverse entails fqbnj, does one lphzh contradict not fqbnj?",0
502,"Given dzgky forward entails hkkur, does not hkkur forward entail not dzgky?",1
503,"Given lphzh contradicts lphzh, does lphzh forward entail each lphzh?",0
504,"Given umjbg forward entails xednx, does most xednx forward entail some umjbg?",0
505,"Given zcsro contradicts zcsro, does not zcsro forward entail few zcsro?",1
506,"Given irtrk contradicts irtrk, does one irtrk reverse entail few irtrk?",0
507,"Given qhpxn reverse entails jhwcm, does few qhpxn reverse entail one jhwcm?",0
508,"Given eagcj contradicts eagcj, does any eagcj reverse entail few eagcj?",0
509,"Given dzgky forward entails htjlg, does not htjlg contradict some dzgky?",0
510,"Given ykhdb reverse entails vjjwl, does any ykhdb forward entail one vjjwl?",0
511,"Given bkufw forward entails mkcnc, does each bkufw reverse entail some mkcnc?",0
512,"Given nxwqi contradicts nxwqi, does not nxwqi reverse entail most nxwqi?",1
513,"Given numbd reverse entails hqmtp, does one numbd reverse entail most hqmtp?",0
514,"Given algly contradicts algly, does each algly reverse entail any algly?",0
515,"Given hgrtf forward entails jhwcm, does any jhwcm contradict not hgrtf?",0
516,"Given xoouc reverse entails mzgpg, does mzgpg forward entail not xoouc?",0
517,"Given nvnhf forward entails vqlga, does most vqlga reverse entail any nvnhf?",1
518,"Given zhmew reverse entails bfgtj, does some zhmew forward entail any bfgtj?",0
519,"Given jhwcm reverse entails hgrtf, does not hgrtf contradict most jhwcm?",0
520,"Given oltej contradicts oltej, does any oltej contradict not oltej?",0
521,"Given guycs forward entails jhwcm, does guycs forward entail one jhwcm?",0
522,"Given sntpw reverse entails gvecs, does few sntpw forward entail each gvecs?",0
523,"Given pmhfl reverse entails hnuwx, does most hnuwx contradict one pmhfl?",0
524,"Given dsnjt contradicts dsnjt, does some dsnjt forward entail each dsnjt?",0
525,"Given bxbry contradicts bxbry, does most bxbry forward entail few bxbry?",0
526,"Given zhmew reverse entails pinrq, does some zhmew contradict most pinrq?",0
527,"Given lphzh reverse entails fqbnj, does lphzh contradict one fqbnj?",0
528,"Given fvgvb forward entails sigap, does few fvgvb reverse entail one sigap?",0
529,"Given kvrzt reverse entails jvpkd, does each kvrzt contradict most jvpkd?",0
530,"Given siytn reverse entails okddw, does most siytn forward entail any okddw?",0
531,"Given galkp contradicts galkp, does few galkp contradict one galkp?",1
532,"Given sntpw contradicts sntpw, does few sntpw reverse entail each sntpw?",0
533,"Given kvxne contradicts kvxne, does kvxne forward entail most kvxne?",0
534,"Given dohap contradicts dohap, does most dohap forward entail not dohap?",1
535,"Given gnnle forward entails kkodq, does most kkodq contradict gnnle?",0
536,"Given jhwcm forward entails qhpxn, does one jhwcm contradict any qhpxn?",0
537,"Given oltej contradicts oltej, does not oltej reverse entail any oltej?",1
538,"Given czcwo contradicts czcwo, does czcwo forward entail few czcwo?",0
539,"Given xokyg reverse entails kzppp, does most kzppp reverse entail most xokyg?",0
540,"Given cmxgg contradicts cmxgg, does one cmxgg reverse entail not cmxgg?",1
541,"Given jhwcm reverse entails guycs, does few jhwcm reverse entail each guycs?",0
542,"Given dquet forward entails llihr, does most dquet contradict llihr?",0
543,"Given prbgm contradicts prbgm, does prbgm contradict not prbgm?",0
544,"Given hnuwx contradicts hnuwx, does not hnuwx reverse entail few hnuwx?",1
545,"Given dsnjt forward entails tbtsv, does some tbtsv reverse entail dsnjt?",1
546,"Given ymxeq reverse entails ifwzm, does some ifwzm forward entail most ymxeq?",1
547,"Given vdque contradicts vdque, does not vdque forward entail most vdque?",1
548,"Given ruwjq reverse entails irzse, does not ruwjq reverse entail any irzse?",0
549,"Given lkuji contradicts lkuji, does most lkuji reverse entail each lkuji?",0
550,"Given nxuqq forward entails zyeej, does one nxuqq forward entail one zyeej?",0
551,"Given yaxtz reverse entails jhwcm, does each jhwcm reverse entail any yaxtz?",0
552,"Given lwgjr reverse entails koehl, does each koehl reverse entail not lwgjr?",0
553,"Given tbtsv reverse entails dsnjt, does tbtsv contradict each dsnjt?",0
554,"Given gakmx contradicts gakmx, does one gakmx contradict gakmx?",1
555,"Given kzppp forward entails xokyg, does xokyg forward entail one kzppp?",0
556,"Given osexv forward entails ubyqa, does some ubyqa forward entail few osexv?",0
